"timestamp","brentoilprice","fuelprice","date_column","exchange_column"
"1618174800000","469.68005","6.52","2021-04-12","8.157"
"1618261200000","470.5424","6.52","2021-04-13","8.1198"
"1618347600000","478.75015","6.52","2021-04-14","8.0829"
"1618434000000","472.40878","6.52","2021-04-15","8.0178"
"1618520400000","473.45074","6.52","2021-04-16","8.0656"
"1618779600000","475.38074","6.52","2021-04-19","8.0971"
"1618866000000","471.82355","6.52","2021-04-20","8.1153"
"1618952400000","472.0255","6.52","2021-04-21","8.1892"
"1619038800000","483.7288","6.52","2021-04-22","8.3215"
"1619125200000","492.1985","6.52","2021-04-23","8.3907"
"1619384400000","486.88596","6.52","2021-04-26","8.2846"
"1619470800000","488.24423","6.52","2021-04-27","8.2196"
"1619557200000","490.1661","6.52","2021-04-28","8.1995"
"1619643600000","495.4413","6.52","2021-04-29","8.219"
"1619730000000","491.71573","6.52","2021-04-30","8.2948"
"1619989200000","493.7159","6.52","2021-05-03","8.2506"
"1620075600000","505.5157","6.52","2021-05-04","8.3281"
"1620162000000","507.13666","6.52","2021-05-05","8.326"
"1620248400000","504.04858","6.52","2021-05-06","8.2821"
"1620334800000","504.67273","6.52","2021-05-07","8.2409"
"1620594000000","508.73187","6.52","2021-05-10","8.2761"
"1620680400000","512.9824","6.52","2021-05-11","8.2846"
"1620766800000","526.6908","6.52","2021-05-12","8.4311"
"1620853200000","515.7432","6.52","2021-05-13","8.505"
"1620939600000","517.03217","6.52","2021-05-14","8.451"
"1621198800000","509.4635","6.52","2021-05-17","8.3137"
"1621285200000","510.9042","6.52","2021-05-18","8.3563"
"1621371600000","503.15125","6.52","2021-05-19","8.4139"
"1621458000000","496.63434","7.32","2021-05-20","8.3806"
"1621544400000","505.47696","7.32","2021-05-21","8.4162"
"1621803600000","513.82434","7.32","2021-05-24","8.3876"
"1621890000000","518.1732","7.32","2021-05-25","8.4655"
"1621976400000","518.7292","7.32","2021-05-26","8.458"
"1622062800000","522.4172","7.32","2021-05-27","8.5015"
"1622149200000","522.91187","7.32","2021-05-28","8.5625"
"1622408400000","521.8211","7.3","2021-05-31","8.4918"
"1622494800000","529.27686","7.3","2021-06-01","8.5381"
"1622581200000","536.39856","7.3","2021-06-02","8.592"
"1622667600000","542.9365","7.3","2021-06-03","8.7023"
"1622754000000","544.3818","7.3","2021-06-04","8.6685"
"1623013200000","542.07275","7.3","2021-06-07","8.6139"
"1623099600000","545.2988","7.3","2021-06-08","8.605"
"1623186000000","543.7415","7.3","2021-06-09","8.5872"
"1623272400000","533.8777","7.3","2021-06-10","8.4261"
"1623358800000","531.8707","7.3","2021-06-11","8.3931"
"1623618000000","535.7942","7.3","2021-06-14","8.4657"
"1623704400000","544.634","7.3","2021-06-15","8.5567"
"1623790800000","549.41034","7.3","2021-06-16","8.6074"
"1623877200000","547.1555","7.3","2021-06-17","8.721"
"1623963600000","550.9291","7.3","2021-06-18","8.7352"
"1624222800000","559.4909","7.3","2021-06-21","8.7722"
"1624309200000","554.49066","7.3","2021-06-22","8.6531"
"1624395600000","556.96136","7.3","2021-06-23","8.6431"
"1624482000000","563.12695","7.32","2021-06-24","8.7077"
"1624568400000","568.7738","7.32","2021-06-25","8.7652"
"1624827600000","558.16815","7.32","2021-06-28","8.6915"
"1624914000000","561.9922","7.32","2021-06-29","8.7388"
"1625000400000","558.5925","7.32","2021-06-30","8.7076"
"1625086800000","560.9721","7.32","2021-07-01","8.665"
"1625173200000","565.4407","7.32","2021-07-02","8.6924"
"1625432400000","565.6895","7.32","2021-07-05","8.6709"
"1625518800000","550.9016","7.32","2021-07-06","8.6893"
"1625605200000","544.2116","7.32","2021-07-07","8.6907"
"1625691600000","547.2345","7.32","2021-07-08","8.6904"
"1625778000000","554.6825","7.32","2021-07-09","8.6615"
"1626037200000","554.24316","7.32","2021-07-12","8.6398"
"1626123600000","563.2909","7.32","2021-07-13","8.6262"
"1626210000000","551.7871","7.32","2021-07-14","8.5908"
"1626296400000","546.86993","7.32","2021-07-15","8.5676"
"1626382800000","548.7575","7.32","2021-07-16","8.5277"
"1626642000000","522.95374","7.32","2021-07-19","8.5885"
"1626728400000","523.3506","7.32","2021-07-20","8.5753"
"1626814800000","539.7059","7.32","2021-07-21","8.5654"
"1626901200000","543.7027","7.32","2021-07-22","8.5609"
"1626987600000","542.9381","7.32","2021-07-23","8.5529"
"1627246800000","543.1288","7.32","2021-07-26","8.5586"
"1627333200000","543.44293","7.32","2021-07-27","8.5649"
"1627419600000","547.89655","7.32","2021-07-28","8.5542"
"1627506000000","549.8025","7.32","2021-07-29","8.4585"
"1627592400000","549.5881","7.32","2021-07-30","8.4539"
"1627851600000","529.75885","7.32","2021-08-02","8.3545"
"1627938000000","533.48596","7.37","2021-08-03","8.4093"
"1628024400000","530.60956","7.37","2021-08-04","8.4789"
"1628110800000","540.61584","7.37","2021-08-05","8.5311"
"1628197200000","547.42236","7.37","2021-08-06","8.6317"
"1628456400000","539.8831","7.37","2021-08-09","8.6603"
"1628542800000","545.0358","7.34","2021-08-10","8.609"
"1628629200000","552.07074","7.34","2021-08-11","8.6315"
"1628715600000","547.2013","7.34","2021-08-12","8.5634"
"1628802000000","541.5959","7.34","2021-08-13","8.5237"
"1629061200000","532.8675","7.34","2021-08-16","8.4609"
"1629147600000","525.0448","7.34","2021-08-17","8.4331"
"1629234000000","522.5797","7.34","2021-08-18","8.4642"
"1629320400000","516.3825","7.34","2021-08-19","8.5282"
"1629406800000","504.80853","7.34","2021-08-20","8.4956"
"1629666000000","521.13806","7.34","2021-08-23","8.4272"
"1629752400000","530.24835","7.34","2021-08-24","8.4113"
"1629838800000","531.4419","7.34","2021-08-25","8.3784"
"1629925200000","527.3281","7.34","2021-08-26","8.3916"
"1630011600000","532.8901","7.34","2021-08-27","8.3512"
"1630270800000","534.50916","7.34","2021-08-30","8.3792"
"1630357200000","528.35297","7.34","2021-08-31","8.3179"
"1630443600000","528.5063","7.34","2021-09-01","8.2955"
"1630530000000","533.7149","7.34","2021-09-02","8.2785"
"1630616400000","535.41254","7.34","2021-09-03","8.3242"
"1630875600000","533.2973","7.34","2021-09-06","8.2823"
"1630962000000","535.5687","7.34","2021-09-07","8.3526"
"1631048400000","543.7381","7.34","2021-09-08","8.4734"
"1631134800000","536.10144","7.34","2021-09-09","8.4359"
"1631221200000","547.30414","7.34","2021-09-10","8.4722"
"1631480400000","547.10046","7.34","2021-09-13","8.4286"
"1631566800000","547.5416","7.34","2021-09-14","8.4419"
"1631653200000","552.74554","7.34","2021-09-15","8.435"
"1631739600000","559.6073","7.37","2021-09-16","8.5332"
"1631826000000","562.0106","7.37","2021-09-17","8.641"
"1632085200000","554.6739","7.37","2021-09-20","8.6722"
"1632171600000","556.1197","7.37","2021-09-21","8.6287"
"1632258000000","564.2195","7.37","2021-09-22","8.655"
"1632344400000","577.8151","7.37","2021-09-23","8.7654"
"1632430800000","588.79297","7.37","2021-09-24","8.8861"
"1632690000000","596.89655","7.37","2021-09-27","8.822"
"1632776400000","599.32196","7.37","2021-09-28","8.8749"
"1632862800000","604.39545","7.37","2021-09-29","8.9236"
"1632949200000","600.11993","7.37","2021-09-30","8.8933"
"1633035600000","606.8209","7.37","2021-10-01","8.8587"
"1633294800000","615.8081","7.37","2021-10-04","8.858"
"1633381200000","623.62695","7.37","2021-10-05","8.8722"
"1633467600000","612.0302","7.37","2021-10-06","8.8803"
"1633554000000","617.67725","7.37","2021-10-07","8.8785"
"1633640400000","626.51263","7.6","2021-10-08","8.9694"
"1633899600000","638.4502","7.6","2021-10-11","9.0024"
"1633986000000","643.9164","7.6","2021-10-12","9.0425"
"1634072400000","648.45734","7.6","2021-10-13","9.0884"
"1634158800000","658.34045","7.6","2021-10-14","9.187"
"1634245200000","663.3505","7.6","2021-10-15","9.2595"
"1634504400000","665.4494","8.01","2021-10-18","9.3344"
"1634590800000","664.1916","8.24","2021-10-19","9.3011"
"1634677200000","666.5337","8.24","2021-10-20","9.219"
"1634763600000","678.80237","8.26","2021-10-21","9.5177"
"1634850000000","685.2782","8.26","2021-10-22","9.6085"
"1635109200000","691.5521","8.26","2021-10-25","9.5929"
"1635195600000","688.0647","8.26","2021-10-26","9.5432"
"1635282000000","676.3381","8.26","2021-10-27","9.5018"
"1635368400000","676.7334","8.26","2021-10-28","9.5449"
"1635454800000","676.3258","8.26","2021-10-29","9.6069"
"1635714000000","675.03625","8.26","2021-11-01","9.5398"
"1635800400000","680.7244","8.26","2021-11-02","9.6039"
"1635886800000","672.62134","8.26","2021-11-03","9.6447"
"1635973200000","682.5723","8.26","2021-11-04","9.7039"
"1636059600000","696.4815","8.26","2021-11-05","9.6922"
"1636318800000","701.022","8.26","2021-11-08","9.6853"
"1636405200000","707.5398","8.26","2021-11-09","9.735"
"1636491600000","703.6666","8.26","2021-11-10","9.847"
"1636578000000","712.9493","8.26","2021-11-11","9.9062"
"1636664400000","714.1428","8.26","2021-11-12","9.9992"
"1636923600000","719.97906","8.26","2021-11-15","10.0626"
"1637010000000","740.5686","8.26","2021-11-16","10.3172"
"1637096400000","752.34894","8.26","2021-11-17","10.6294"
"1637182800000","789.2701","8.26","2021-11-18","11.0635"
"1637269200000","787.14014","8.26","2021-11-19","11.2884"
"1637528400000","802.66364","8.76","2021-11-22","11.3853"
"1637614800000","924.21124","8.76","2021-11-23","12.8238"
"1637701200000","859.2175","8.76","2021-11-24","11.9535"
"1637787600000","866.83954","9.85","2021-11-25","11.9928"
"1637874000000","809.69696","9.85","2021-11-26","12.3373"
"1638133200000","862.24634","9.85","2021-11-29","12.8196"
"1638219600000","863.24036","9.85","2021-11-30","13.4776"
"1638306000000","850.65405","9.41","2021-12-01","13.248"
"1638392400000","888.44366","9.41","2021-12-02","13.6831"
"1638478800000","897.13544","9.41","2021-12-03","13.703"
"1638738000000","933.05963","9.41","2021-12-06","13.8047"
"1638824400000","938.86646","9.41","2021-12-07","13.4914"
"1638910800000","961.18445","10.06","2021-12-08","13.6765"
"1638997200000","955.67395","10.38","2021-12-09","13.7884"
"1639083600000","964.81934","10.41","2021-12-10","13.8783"
"1639342800000","957.0287","10.41","2021-12-13","13.8239"
"1639429200000","990.6344","10.41","2021-12-14","14.3883"
"1639515600000","1013.6854","10.41","2021-12-15","14.8113"
"1639602000000","1076.5126","10.41","2021-12-16","15.6652"
"1639688400000","1106.8545","10.41","2021-12-17","16.41"
"1639947600000","883.2068","11.55","2021-12-20","13.3274"
"1640034000000","849.0795","11.55","2021-12-21","12.4883"
"1640120400000","820.0104","11.55","2021-12-22","12.0395"
"1640206800000","783.9599","11.55","2021-12-23","11.3568"
"1640293200000","722.78656","11.55","2021-12-24","10.6386"
"1640552400000","810.3519","11.5","2021-12-27","11.5205"
"1640638800000","831.33203","11.5","2021-12-28","11.7886"
"1640725200000","898.63837","11.5","2021-12-29","12.6373"
"1640811600000","938.18115","11.5","2021-12-30","13.149"
"1640898000000","930.21564","11.5","2021-12-31","13.304"
"1641157200000","933.124","12.81","2022-01-03","13.1278"
"1641243600000","965.1223","12.81","2022-01-04","13.4082"
"1641330000000","983.20374","12.84","2022-01-05","13.6746"
"1641416400000","1003.1206","12.84","2022-01-06","13.861"
"1641502800000","1002.50195","12.84","2022-01-07","13.8697"
"1641762000000","991.3501","13.78","2022-01-10","13.8148"
"1641848400000","1013.34436","13.78","2022-01-11","13.8039"
"1641934800000","978.9569","13.78","2022-01-12","13.2848"
"1642021200000","999.7686","13.78","2022-01-13","13.5912"
"1642107600000","1007.594","13.78","2022-01-14","13.5302"
"1642366800000","1005.4987","13.78","2022-01-17","13.4407"
"1642453200000","1021.94415","13.78","2022-01-18","13.5321"
"1642539600000","1018.8862","14.3","2022-01-19","13.4276"
"1642626000000","1019.7992","14.36","2022-01-20","13.3534"
"1642712400000","1024.1261","14.36","2022-01-21","13.4541"
"1642971600000","1011.53186","14.36","2022-01-24","13.4548"
"1643058000000","1028.094","14.36","2022-01-25","13.4832"
"1643144400000","1043.8381","14.36","2022-01-26","13.5775"
"1643230800000","1038.3756","14.36","2022-01-27","13.6109"
"1643317200000","1031.8584","14.36","2022-01-28","13.5539"
"1643576400000","1018.1704","14.36","2022-01-31","13.3042"
"1643662800000","1024.3269","14.36","2022-02-01","13.3794"
"1643749200000","1036.1548","14.68","2022-02-02","13.4618"
"1643835600000","1058.9668","14.68","2022-02-03","13.5678"
"1643922000000","1068.2913","14.68","2022-02-04","13.5484"
"1644181200000","1076.5946","14.68","2022-02-07","13.5968"
"1644267600000","1061.1168","15.48","2022-02-08","13.5658"
"1644354000000","1073.9541","15.48","2022-02-09","13.5361"
"1644440400000","1071.4634","15.51","2022-02-10","13.4996"
"1644526800000","1084.7792","15.51","2022-02-11","13.4906"
"1644786000000","1100.334","15.51","2022-02-14","13.5978"
"1644872400000","1069.434","15.51","2022-02-15","13.6043"
"1644958800000","1079.1691","15.51","2022-02-16","13.5984"
"1645045200000","1070.7102","15.51","2022-02-17","13.5808"
"1645131600000","1084.4214","15.51","2022-02-18","13.6577"
"1645390800000","1102.5845","15.59","2022-02-21","13.6916"
"1645477200000","1113.2338","15.59","2022-02-22","13.7913"
"1645563600000","1127.2407","15.56","2022-02-23","13.821"
"1645650000000","1132.9877","15.56","2022-02-24","14.0395"
"1645736400000","1101.7463","15.56","2022-02-25","13.8202"
"1645995600000","1113.3167","17.07","2022-02-28","13.8455"
"1646082000000","1141.2577","16.14","2022-03-01","13.9076"
"1646168400000","1200.6718","16.14","2022-03-02","14.0249"
"1646254800000","1217.2799","17.65","2022-03-03","14.1183"
"1646341200000","1305.3008","18.98","2022-03-04","14.2004"
"1646600400000","1338.1019","19.86","2022-03-07","14.3851"
"1646686800000","1333.0706","21.3","2022-03-08","14.4962"
"1646773200000","1226.3846","22.89","2022-03-09","14.6574"
"1646859600000","1253.5891","22.92","2022-03-10","14.8424"
"1646946000000","1292.2427","22.92","2022-03-11","14.7668"
"1647205200000","1249.3049","22.96","2022-03-14","14.8057"
"1647291600000","1222.9873","20.58","2022-03-15","14.6976"
"1647378000000","1192.1892","19.79","2022-03-16","14.6245"
"1647464400000","1260.1293","18.78","2022-03-17","14.6971"
"1647550800000","1280.5104","18.78","2022-03-18","14.8053"
"1647810000000","1321.3053","20.74","2022-03-21","14.8278"
"1647896400000","1314.2604","20.74","2022-03-22","14.8236"
"1647982800000","1342.8788","22.33","2022-03-23","14.8368"
"1648069200000","1312.1497","22.33","2022-03-24","14.8232"
"1648155600000","1333.0857","23.7","2022-03-25","14.8434"
"1648414800000","1280.1343","23.7","2022-03-28","14.8198"
"1648501200000","1259.9509","23.7","2022-03-29","14.5929"
"1648587600000","1298.4241","22.15","2022-03-30","14.6549"
"1648674000000","1290.4376","21.27","2022-03-31","14.6724"
"1648760400000","1322.2976","21.27","2022-04-01","14.6873"
"1649019600000","1352.0756","21.33","2022-04-04","14.6853"
"1649106000000","1343.7797","21.33","2022-04-05","14.7199"
"1649192400000","1311.4545","21.33","2022-04-06","14.7123"
"1649278800000","1323.893","21.33","2022-04-07","14.7394"
"1649365200000","1338.9028","21.33","2022-04-08","14.7505"
"1649624400000","1309.6202","21.33","2022-04-11","14.6654"
"1649710800000","1337.9984","20.29","2022-04-12","14.599"
"1649797200000","1363.0374","20.29","2022-04-13","14.5998"
"1649883600000","1366.125","20.29","2022-04-14","14.6094"
"1650229200000","1365.9587","22.09","2022-04-18","14.6405"
"1650315600000","1312.7435","22.09","2022-04-19","14.6577"
"1650402000000","1321.9227","22.09","2022-04-20","14.6701"
"1650488400000","1345.0657","22.09","2022-04-21","14.7066"
"1650574800000","1317.8053","22.09","2022-04-22","14.7422"
"1650834000000","1293.4921","22.11","2022-04-25","14.7777"
"1650920400000","1307.0275","22.11","2022-04-26","14.8038"
"1651006800000","1306.4448","22.11","2022-04-27","14.8123"
"1651093200000","1307.1136","22.11","2022-04-28","14.7897"
"1651179600000","1301.0706","22.11","2022-04-29","14.8541"
"1651438800000","1313.8384","22.11","2022-05-02","14.886"
"1651525200000","1298.7539","22.11","2022-05-03","14.8175"
"1651611600000","1334.5193","22.11","2022-05-04","14.7363"
"1651698000000","1348.1501","22.11","2022-05-05","14.8622"
"1651784400000","1369.417","22.11","2022-05-06","14.9516"
"1652043600000","1328.5018","22.11","2022-05-09","15.0829"
"1652130000000","1322.487","22.11","2022-05-10","15.2536"
"1652216400000","1386.8652","22.11","2022-05-11","15.3194"
"1652302800000","1384.1812","22.11","2022-05-12","15.3815"
"1652389200000","1415.4735","22.14","2022-05-13","15.4815"
"1652648400000","1428.0563","22.14","2022-05-16","15.5477"
"1652734800000","1440.9298","22.14","2022-05-17","15.8431"
"1652821200000","1419.1234","22.14","2022-05-18","15.947"
"1652907600000","1439.9113","22.14","2022-05-19","15.8878"
"1652994000000","1435.6282","22.14","2022-05-20","15.909"
"1653253200000","1451.9868","22.14","2022-05-23","15.9244"
"1653339600000","1473.4895","22.14","2022-05-24","16.0914"
"1653426000000","1506.0192","22.14","2022-05-25","16.352"
"1653512400000","1525.642","22.14","2022-05-26","16.3485"
"1653598800000","1521.3741","23.52","2022-05-27","16.2228"
"1653858000000","1546.4257","24.49","2022-05-30","16.3851"
"1653944400000","1527.3763","24.51","2022-05-31","16.404"
"1654030800000","1539.3085","24.51","2022-06-01","16.3983"
"1654117200000","1567.9154","25.99","2022-06-02","16.4697"
"1654203600000","1582.1821","25.99","2022-06-03","16.4468"
"1654462800000","1594.3762","25.99","2022-06-06","16.5839"
"1654549200000","1643.0104","25.99","2022-06-07","16.7637"
"1654635600000","1712.5126","27.92","2022-06-08","17.1457"
"1654722000000","1716.2006","27.92","2022-06-09","17.1175"
"1654808400000","1696.5405","27.94","2022-06-10","17.1143"
"1655067600000","1717.7778","27.94","2022-06-13","17.2641"
"1655154000000","1695.1545","27.94","2022-06-14","17.2693"
"1655240400000","1672.212","27.94","2022-06-15","17.2393"
"1655326800000","1697.1727","29.2","2022-06-16","17.3022"
"1655413200000","1626.3221","30.04","2022-06-17","17.3308"
"1655672400000","1639.0367","30.04","2022-06-20","17.3333"
"1655758800000","1632.5012","30.04","2022-06-21","17.332"
"1655845200000","1600.1945","30.04","2022-06-22","17.3444"
"1655931600000","1546.4281","30.04","2022-06-23","17.3522"
"1656018000000","1539.2323","30.04","2022-06-24","16.9258"
"1656277200000","1529.0667","30.04","2022-06-27","16.5573"
"1656363600000","1581.7202","30.04","2022-06-28","16.6725"
"1656450000000","1554.1875","27.54","2022-06-29","16.633"
"1656536400000","1503.8668","26.7","2022-06-30","16.6985"
"1656622800000","1519.8496","26.7","2022-07-01","16.7495"
"1656882000000","1547.3121","26.7","2022-07-04","16.8113"
"1656968400000","1423.8622","26.74","2022-07-05","17.0054"
"1657054800000","1434.7759","26.74","2022-07-06","17.2242"
"1657141200000","1482.1305","26.74","2022-07-07","17.2662"
"1657227600000","1514.6674","24.65","2022-07-08","17.2592"
"1657486800000","1546.2056","25.5","2022-07-11","17.377"
"1657573200000","1457.0284","25.5","2022-07-12","17.3126"
"1657659600000","1476.7772","25.5","2022-07-13","17.4251"
"1657746000000","1451.5312","25.5","2022-07-14","17.44"
"1657832400000","1465.2129","25.5","2022-07-15","17.3624"
"1658091600000","1531.9237","25.5","2022-07-18","17.4618"
"1658178000000","1547.615","25.5","2022-07-19","17.5586"
"1658264400000","1552.7166","25.5","2022-07-20","17.6025"
"1658350800000","1533.8856","25.5","2022-07-21","17.698"
"1658437200000","1522.1892","25.5","2022-07-22","17.7308"
"1658696400000","1560.214","25.5","2022-07-25","17.8005"
"1658782800000","1562.5698","24.58","2022-07-26","17.8559"
"1658869200000","1602.6749","24.58","2022-07-27","17.885"
"1658955600000","1597.4136","24.6","2022-07-28","17.9243"
"1659042000000","1624.77","24.6","2022-07-29","17.9196"
"1659301200000","1584.5916","24.6","2022-08-01","17.8969"
"1659387600000","1610.7612","24.6","2022-08-02","17.9472"
"1659474000000","1574.0721","24.6","2022-08-03","17.9361"
"1659560400000","1525.1713","24.6","2022-08-04","17.92"
"1659646800000","1530.0011","24.6","2022-08-05","17.9199"
"1659906000000","1568.6039","23.45","2022-08-08","17.9351"
"1659992400000","1559.9902","23.47","2022-08-09","17.8939"
"1660078800000","1582.9391","22.47","2022-08-10","17.848"
"1660165200000","1613.2379","23.28","2022-08-11","17.9468"
"1660251600000","1594.7615","23.28","2022-08-12","17.9469"
"1660510800000","1567.7433","23.28","2022-08-15","17.954"
"1660597200000","1539.2999","23.28","2022-08-16","17.9322"
"1660683600000","1553.8408","23.28","2022-08-17","17.9531"
"1660770000000","1582.0034","24.05","2022-08-18","18.0594"
"1660856400000","1595.6208","24.05","2022-08-19","18.1012"
"1661115600000","1590.3936","25.13","2022-08-22","18.0706"
"1661202000000","1628.8109","25.13","2022-08-23","18.114"
"1661288400000","1636.4287","25.13","2022-08-24","18.1543"
"1661374800000","1605.9529","26.08","2022-08-25","18.171"
"1661461200000","1600.6029","26.95","2022-08-26","18.1639"
"1661720400000","1635.1072","26.98","2022-08-29","18.182"
"1661806800000","1582.6144","26.98","2022-08-30","18.1847"
"1661893200000","1566.0264","26.98","2022-08-31","18.1948"
"1661979600000","1525.0288","26.98","2022-09-01","18.2093"
"1662066000000","1524.7637","26.98","2022-09-02","18.1931"
"1662325200000","1547.8862","24.55","2022-09-05","18.219"
"1662411600000","1531.1947","25.29","2022-09-06","18.222"
"1662498000000","1464.5986","26.06","2022-09-07","18.2232"
"1662584400000","1474.1865","24.92","2022-09-08","18.2336"
"1662670800000","1523.1118","24.92","2022-09-09","18.2234"
"1662930000000","1543.9712","24.92","2022-09-12","18.2244"
"1663016400000","1534.1707","24.92","2022-09-13","18.2509"
"1663102800000","1540.2936","24.92","2022-09-14","18.2348"
"1663189200000","1483.4711","24.92","2022-09-15","18.2626"
"1663275600000","1483.3286","24.92","2022-09-16","18.2586"
"1663534800000","1492.0608","24.92","2022-09-19","18.2873"
"1663621200000","1468.6758","23.16","2022-09-20","18.3081"
"1663707600000","1460.4388","23.16","2022-09-21","18.3288"
"1663794000000","1474.536","23.16","2022-09-22","18.34"
"1663880400000","1415.515","23.16","2022-09-23","18.4144"
"1664139600000","1383.6735","23.16","2022-09-26","18.4539"
"1664226000000","1398.601","23.19","2022-09-27","18.4439"
"1664312400000","1446.9266","23.22","2022-09-28","18.51"
"1664398800000","1429.7268","23.22","2022-09-29","18.503"
"1664485200000","1402.0667","23.24","2022-09-30","18.5287"
"1664744400000","1447.2598","23.24","2022-10-03","18.519"
"1664830800000","1496.095","23.24","2022-10-04","18.5758"
"1664917200000","1530.4735","24.34","2022-10-05","18.5692"
"1665003600000","1550.81","25.72","2022-10-06","18.5748"
"1665090000000","1590.4633","27.25","2022-10-07","18.5715"
"1665349200000","1568.1267","27.25","2022-10-10","18.5731"
"1665435600000","1533.5841","28.63","2022-10-11","18.5619"
"1665522000000","1508.214","28.63","2022-10-12","18.5535"
"1665608400000","1539.3175","26.5","2022-10-13","18.5527"
"1665694800000","1495.1014","26.53","2022-10-14","18.49"
"1665954000000","1510.1509","27.52","2022-10-17","18.5819"
"1666040400000","1501.7246","27.52","2022-10-18","18.5834"
"1666126800000","1521.1799","27.52","2022-10-19","18.5827"
"1666213200000","1511.7592","27.52","2022-10-20","18.5994"
"1666299600000","1519.1973","27.52","2022-10-21","18.588"
"1666558800000","1520.4762","26.48","2022-10-24","18.5673"
"1666645200000","1540.2295","26.48","2022-10-25","18.6063"
"1666731600000","1568.0457","26.48","2022-10-26","18.6074"
"1666818000000","1582.1392","26.48","2022-10-27","18.5959"
"1666904400000","1558.162","26.48","2022-10-28","18.5916"
"1667163600000","1549.7517","26.48","2022-10-31","18.6134"
"1667250000000","1569.2583","26.51","2022-11-01","18.5821"
"1667336400000","1603.846","26.51","2022-11-02","18.6169"
"1667422800000","1582.6483","26.51","2022-11-03","18.6172"
"1667509200000","1634.4442","26.51","2022-11-04","18.5669"
"1667768400000","1619.0931","26.51","2022-11-07","18.4491"
"1667854800000","1595.0188","26.49","2022-11-08","18.5338"
"1667941200000","1555.7737","26.49","2022-11-09","18.5875"
"1668027600000","1554.5889","26.49","2022-11-10","18.4894"
"1668114000000","1597.7596","26.49","2022-11-11","18.5786"
"1668373200000","1571.1423","26.49","2022-11-14","18.5912"
"1668459600000","1598.7563","24.93","2022-11-15","18.6075"
"1668546000000","1574.2115","24.93","2022-11-16","18.6121"
"1668632400000","1539.1395","24.93","2022-11-17","18.5707"
"1668718800000","1530.4053","24.93","2022-11-18","18.6226"
"1668978000000","1541.2517","24.93","2022-11-21","18.6209"
"1669064400000","1546.7451","24.96","2022-11-22","18.6153"
"1669150800000","1524.051","24.96","2022-11-23","18.6155"
"1669237200000","1530.6927","24.01","2022-11-24","18.6193"
"1669323600000","1503.5916","24.01","2022-11-25","18.5996"
"1669582800000","1514.1488","24.01","2022-11-28","18.6288"
"1669669200000","1526.6652","23.19","2022-11-29","18.6406"
"1669755600000","1571.5035","22.64","2022-11-30","18.6153"
"1669842000000","1568.5596","22.64","2022-12-01","18.6334"
"1669928400000","1557.678","22.64","2022-12-02","18.6392"
"1670187600000","1517.5214","23.8","2022-12-05","18.6359"
"1670274000000","1470.5479","23.13","2022-12-06","18.6334"
"1670360400000","1438.58","23.13","2022-12-07","18.6417"
"1670446800000","1423.309","21.24","2022-12-08","18.6419"
"1670533200000","1423.9886","21.29","2022-12-09","18.6508"
"1670792400000","1449.1049","21.29","2022-12-12","18.6428"
"1670878800000","1476.364","21.29","2022-12-13","18.6198"
"1670965200000","1501.9426","21.29","2022-12-14","18.6299"
"1671051600000","1472.0719","21.29","2022-12-15","18.6409"
"1671138000000","1452.2526","21.29","2022-12-16","18.6857"
"1671397200000","1453.8922","22.99","2022-12-19","18.6516"
"1671483600000","1466.67","22.25","2022-12-20","18.6623"
"1671570000000","1494.144","22.25","2022-12-21","18.6698"
"1671656400000","1476.6674","22.25","2022-12-22","18.666"
"1671742800000","1526.5173","22.27","2022-12-23","18.6593"
"1672088400000","1535.1587","22.27","2022-12-27","18.7032"
"1672174800000","1524.5156","22.3","2022-12-28","18.7126"
"1672261200000","1508.3599","22.3","2022-12-29","18.7095"
"1672347600000","1544.8846","22.3","2022-12-30","18.71"
"1672606800000","1545.3058","22.3","2023-01-02","18.7151"
"1672693200000","1495.4973","22.31","2023-01-03","18.7218"
"1672779600000","1439.6929","22.32","2023-01-04","18.746"
"1672866000000","1454.804","22.32","2023-01-05","18.7644"
"1672952400000","1452.026","22.35","2023-01-06","18.7165"
"1673211600000","1477.0021","22.35","2023-01-09","18.7532"
"1673298000000","1480.9799","22.34","2023-01-10","18.7751"
"1673384400000","1518.9623","22.34","2023-01-11","18.7758"
"1673470800000","1539.8623","22.34","2023-01-12","18.7811"
"1673557200000","1563.0304","22.34","2023-01-13","18.7932"
"1673816400000","1546.905","22.37","2023-01-16","18.7868"
"1673902800000","1565.404","22.37","2023-01-17","18.7496"
"1673989200000","1557.7839","23.42","2023-01-18","18.7617"
"1674075600000","1574.0204","23.42","2023-01-19","18.7562"
"1674162000000","1596.5927","23.45","2023-01-20","18.7724"
"1674421200000","1610.1874","23.45","2023-01-23","18.8106"
"1674507600000","1580.1989","23.49","2023-01-24","18.8007"
"1674594000000","1575.694","23.49","2023-01-25","18.7963"
"1674680400000","1589.4789","24.31","2023-01-26","18.8015"
"1674766800000","1566.6445","23.7","2023-01-27","18.805"
"1675026000000","1534.2688","23.73","2023-01-30","18.7908"
"1675112400000","1558.0618","23.73","2023-01-31","18.8149"
"1675198800000","1512.6531","23.73","2023-02-01","18.8024"
"1675285200000","1507.333","22.73","2023-02-02","18.8064"
"1675371600000","1464.7406","22.13","2023-02-03","18.827"
"1675630800000","1481.886","21.45","2023-02-06","18.8176"
"1675717200000","1525.3789","21.45","2023-02-07","18.8179"
